sentence,crate,tier,consistency,crateview,openai_gpt-5.6-terra,claude_cli_sonnet,sym,anchor,cochange
1181,rustc_middle,refers,,0,R,R,0,0,0
1188,rustc_hir,refers,1.0,1,A,R,0,0,0
1188,rustc_middle,refers,,1,,R,0,0,0
1189,rustc_middle,refers,1.0,1,A,R,0,0,0
1192,rustc_middle,refers,1.0,1,A,R,0,0,0
1197,rustc_data_structures,refers,,0,R,R,1,0,0
1197,rustc_type_ir,refers,,0,R,R,1,1,0
1198,rustc_data_structures,refers,,0,R,,1,0,0
1198,rustc_type_ir,refers,,0,R,R,1,0,0
1199,rustc_data_structures,refers,,0,R,,0,0,0
1199,rustc_type_ir,refers,,0,R,,0,0,0
1202,rustc_type_ir,refers,1.0,0,A,R,0,0,0
1203,rustc_data_structures,refers,,0,,R,1,0,0
1212,rustc_infer,refers,1.0,0,A,R,0,0,0
1212,rustc_middle,refers,0.3333333333333333,1,R,A,0,0,0
1214,rustc_trait_selection,refers,,0,R,R,1,0,0
1215,rustc_trait_selection,refers,,0,,R,0,0,0
1218,rustc_infer,refers,1.0,0,A,R,0,0,0
1223,rustc_middle,refers,,1,R,R,1,0,0
1226,rustc_middle,refers,1.0,1,A,R,0,0,0
1238,rustc_middle,refers,1.0,1,A,R,0,0,0
1241,rustc_middle,refers,1.0,1,A,R,0,0,0
1242,rustc_middle,refers,1.0,1,A,R,0,0,0
1243,rustc_ast,refers,,0,R,R,1,0,0
1249,rustc_ast_ir,refers,,0,R,R,1,0,0
1257,rustc_middle,refers,0.6666666666666666,1,R,A,0,0,0
1259,rustc_errors,refers,,0,,R,0,0,0
1262,rustc_errors,refers,,0,,R,0,0,0
1269,rustc_errors,refers,,0,R,R,1,0,0
1269,rustc_span,refers,,0,R,R,1,0,0
1270,rustc_errors,refers,,0,R,R,1,1,0
1286,rustc_trait_selection,refers,,0,R,R,1,0,0
1287,rustc_trait_selection,refers,,0,R,R,1,0,0
1288,rustc_infer,refers,,0,R,R,1,0,0
1301,rustc_middle,refers,,0,R,R,1,0,0
1301,rustc_type_ir,refers,,0,R,R,1,0,0
1319,rustc_data_structures,refers,,0,R,R,1,0,0
1321,rustc_data_structures,refers,,0,R,R,1,0,0
1321,rustc_hir_typeck,refers,,0,R,R,1,0,0
1349,rustc_infer,refers,0.3333333333333333,0,R,R,1,1,0
1352,rustc_infer,refers,,0,R,R,1,1,0
1374,rustc_infer,refers,,1,,R,0,0,0
1376,rustc_middle,refers,,0,R,R,1,0,0
1390,rustc_infer,refers,,1,R,,0,0,0
1438,rustc_type_ir,refers,1.0,1,A,R,0,0,0
1440,rustc_middle,refers,,0,,R,1,0,0
1442,rustc_next_trait_solver,refers,,0,R,A,0,0,0
1443,rustc_middle,refers,,0,,R,1,0,0
1443,rustc_type_ir,refers,,0,R,R,1,0,0
1446,rustc_middle,refers,,0,R,R,1,0,0
1446,rustc_type_ir,refers,,0,R,R,1,0,0
1448,rustc_middle,refers,,0,R,R,1,0,0
1448,rustc_type_ir,refers,,1,R,R,1,0,0
1464,rustc_middle,refers,,0,R,R,1,0,0
1481,rustc_infer,refers,,0,,R,0,0,0
1481,rustc_trait_selection,refers,,0,,R,0,0,0
1482,rustc_hir,refers,0.3333333333333333,1,R,R,0,0,0
1482,rustc_middle,refers,0.3333333333333333,0,R,R,0,0,0
1485,rustc_ast,refers,,0,,R,0,0,0
1485,rustc_span,refers,,0,R,,0,0,0
1488,rustc_hir_typeck,refers,1.0,0,A,R,0,0,0
1491,rustc_middle,refers,,0,R,R,1,0,0
1502,rustc_mir_dataflow,refers,,0,R,R,1,1,0
1507,rustc_middle,refers,,0,,R,0,0,0
1537,rustc_graphviz,refers,,0,,R,0,0,0
1542,rustc_mir_transform,refers,,0,,R,0,0,0
1543,rustc_middle,refers,,0,R,,0,0,0
1545,rustc_middle,refers,,0,R,,0,0,0
1548,rustc_middle,refers,,0,R,,0,0,0
1549,rustc_middle,refers,,0,R,,0,0,0
1551,rustc_infer,refers,,0,R,,0,0,0
1558,rustc_mir_dataflow,refers,,0,,R,0,0,0
1560,rustc_middle,refers,,0,,R,0,0,0
1563,rustc_borrowck,refers,0.3333333333333333,0,A,R,0,0,0
1565,rustc_middle,refers,,0,R,,1,0,0
1566,rustc_middle,refers,,0,,R,0,0,0
1566,rustc_span,refers,,0,R,,1,0,0
1567,rustc_borrowck,refers,,0,R,A,0,0,0
1568,rustc_middle,refers,,0,R,,0,0,0
1571,rustc_ast,refers,,0,R,R,1,0,0
1571,rustc_errors,refers,,0,R,R,1,0,0
1594,rustc_mir_transform,refers,,0,R,R,1,1,0
1600,rustc_middle,refers,,0,,R,0,0,0
1600,rustc_session,refers,,0,R,R,0,1,0
1610,rustc_middle,refers,,1,,R,0,0,0
1612,rustc_middle,refers,0.3333333333333333,1,R,R,1,1,0
1612,rustc_type_ir,refers,,0,R,,1,0,0
1631,rustc_monomorphize,refers,,0,,R,0,1,0
1653,rustc_mir_build,refers,,0,R,,1,0,0
1656,rustc_codegen_ssa,refers,1.0,1,A,R,0,0,0
1726,rustc_middle,refers,,0,R,,0,0,0
1727,rustc_middle,refers,,0,R,,0,0,0
1728,rustc_metadata,refers,1.0,1,A,R,0,0,0
1731,rustc_hashes,refers,,0,,R,0,0,0
1732,rustc_middle,refers,0.3333333333333333,0,A,R,0,0,0
1733,rustc_metadata,refers,0.3333333333333333,0,A,R,0,0,0
1735,rustc_session,refers,,0,R,,0,0,0
1738,rustc_session,refers,,0,R,,0,0,0
1739,rustc_metadata,refers,1.0,0,A,R,0,0,0
1745,rustc_resolve,refers,0.3333333333333333,1,,R,0,0,0
